00:15,0.0,20.54,89.69,1.38,4,0.0,0.0,0.0,0.0,-9999.0,1.1,-5.4,-9999.0,0.25,1.47,-0.18,1.29,1.29,0.00
00:45,0.0,20.39,91.43,1.06,3,0.0,0.0,0.0,0.0,-9999.0,1.0,-6.0,-9999.0,0.21,2.78,1.03,3.80,3.80,0.00
01:15,0.0,20.11,92.82,0.88,3,0.0,0.0,0.0,0.0,-9999.0,0.9,-5.3,-9999.0,0.20,2.41,1.06,3.69,3.69,0.00
01:45,0.0,20.10,92.27,0.74,4,0.0,0.0,0.0,0.0,-9999.0,0.9,-6.6,-9999.0,0.12,2.74,6.31,3.69,3.69,0.00
02:15,0.0,20.18,91.40,0.60,2,0.0,0.0,0.0,0.0,-9999.0,0.8,-9999.0,-9999.0,-9999.00,-9999.00,4.41,3.71,3.71,0.00
02:45,0.0,20.13,92.04,0.62,1,0.0,0.0,0.0,0.0,-9999.0,0.6,-6.6,-9999.0,0.07,7.23,-4.82,3.69,3.69,0.00
03:15,0.0,19.89,93.41,0.52,2,0.0,0.0,0.0,0.0,-9999.0,0.6,-3.0,-9999.0,0.12,7.25,0.36,3.65,3.65,0.00
03:45,0.0,19.84,92.60,0.47,3,0.0,0.0,0.0,0.0,-9999.0,0.6,-2.7,-9999.0,0.09,-9999.00,-3.67,3.65,3.65,0.00
04:15,0.0,19.97,91.35,0.65,3,0.9,0.1,1.1,0.1,-9999.0,0.5,-4.0,-9999.0,0.10,-9999.00,2.70,3.68,3.68,0.00
04:45,0.0,20.05,90.39,0.22,0,3.0,0.3,6.3,0.3,-9999.0,0.5,-9999.0,-9999.0,-9999.00,-9999.00,4.95,3.68,3.68,0.00
05:15,0.0,20.18,89.90,0.54,15,9.3,1.0,22.4,0.7,-9999.0,0.3,-0.5,-9999.0,0.05,0.51,-0.04,3.71,3.71,0.00
05:45,0.0,20.31,89.22,0.50,1,26.0,2.8,61.0,2.1,-9999.0,0.3,-9999.0,-9999.0,-9999.00,-9999.00,-1.66,2.84,3.73,0.89
06:15,0.0,20.39,89.95,0.31,3,28.2,3.0,69.0,2.4,-9999.0,0.6,-9999.0,-9999.0,0.06,-1.42,0.66,2.40,3.75,1.35
06:45,0.0,20.61,89.65,0.50,0,63.7,7.1,154.0,5.6,-9999.0,0.8,-9999.0,-9999.0,0.06,-2.09,-5.48,-1.70,3.80,5.50
07:15,0.0,20.84,88.31,0.82,14,123.6,14.2,291.8,10.7,-9999.0,1.2,10.3,-9999.0,0.12,-4.29,1.51,-6.68,3.83,10.51
07:45,0.0,21.19,86.68,0.55,13,254.2,29.8,572.3,22.3,-9999.0,1.8,21.0,-9999.0,-9999.00,-8.28,-2.19,-13.18,3.91,17.08
08:15,0.0,21.88,84.06,0.45,3,280.8,31.9,623.6,25.0,-9999.0,2.5,34.9,-9999.0,-9999.00,-12.97,-2.76,-14.04,4.03,18.07
08:45,0.0,22.33,81.69,0.55,8,239.1,26.6,535.9,21.7,-9999.0,3.2,29.9,-9999.0,-9999.00,-9999.00,-1.20,-12.52,4.12,16.64
09:15,0.0,22.68,79.91,0.61,7,317.7,35.0,725.0,27.4,-9999.0,3.7,28.2,-9999.0,-9999.00,-16.48,-5.08,-15.55,4.21,19.77
09:45,0.0,23.37,76.34,0.71,4,444.3,48.6,975.8,36.8,-9999.0,4.4,55.5,-9999.0,0.06,-9999.00,0.33,-18.45,4.33,22.79
10:15,0.0,23.67,76.40,0.89,4,359.7,38.7,808.9,30.6,-9999.0,5.2,48.4,-9999.0,0.20,-16.14,-2.60,-16.64,4.41,21.06
10:45,0.0,24.05,74.64,0.67,7,326.9,35.3,756.1,28.3,-9999.0,5.6,50.8,-9999.0,-9999.00,-27.42,1.04,-15.97,4.47,20.44
11:15,0.0,24.43,73.09,0.90,7,366.4,40.0,833.3,31.4,-9999.0,5.8,43.3,-9999.0,0.13,-9999.00,-2.28,-16.93,4.55,21.48
11:45,0.0,24.77,71.44,1.15,4,353.4,38.6,796.1,30.1,-9999.0,6.2,38.8,-9999.0,0.30,-24.88,1.16,-23.72,4.63,28.35
12:15,0.0,24.97,70.97,1.41,7,332.0,37.3,757.3,29.1,-9999.0,6.5,26.4,-9999.0,0.31,-24.21,-4.88,-29.09,4.67,33.76
12:45,0.0,25.32,70.25,1.49,6,388.4,43.3,862.4,32.8,-9999.0,6.7,33.1,-9999.0,0.32,-24.07,0.67,-23.39,4.74,28.13
13:15,0.0,25.65,69.35,2.03,6,432.8,48.5,950.6,35.4,-9999.0,7.2,38.0,-9999.0,0.43,-25.11,-1.24,-26.35,4.81,31.16
13:45,0.0,25.69,68.82,1.99,7,383.9,43.3,856.8,32.2,-9999.0,7.5,31.5,-9999.0,0.42,-18.22,-2.71,-20.93,4.82,25.75
14:15,0.0,25.94,68.44,1.79,6,432.5,48.6,955.6,35.5,-9999.0,7.7,45.0,-9999.0,0.35,-25.56,0.50,-25.06,4.89,29.95
14:45,0.0,25.88,68.35,1.90,7,361.3,40.8,808.3,30.6,-9999.0,7.9,30.4,-9999.0,0.40,-9999.00,0.29,-16.63,4.86,21.49
15:15,0.0,26.09,67.78,2.20,8,422.6,48.6,911.6,34.9,-9999.0,7.8,48.1,-9999.0,0.40,-19.72,0.19,-19.53,4.92,24.45
15:45,0.0,25.92,70.08,2.33,6,335.1,38.3,725.6,27.8,-9999.0,7.9,36.6,-9999.0,0.47,-16.24,-0.39,-16.63,4.86,21.50
16:15,0.0,25.47,71.52,1.94,6,220.3,25.1,495.1,19.0,-9999.0,7.7,1.5,-9999.0,0.43,-14.19,-0.21,-14.40,4.75,19.15
16:45,0.0,25.20,72.79,2.13,7,161.1,18.2,360.0,13.8,-9999.0,7.2,-8.2,-9999.0,0.39,-6.98,0.66,-6.32,4.69,11.01
17:15,0.0,24.97,73.88,1.99,7,78.7,8.5,180.2,6.7,-9999.0,6.7,-20.4,-9999.0,0.39,-3.05,1.51,-1.54,4.64,6.17
17:45,0.0,24.77,75.21,1.56,7,63.6,7.3,143.3,5.1,-9999.0,6.2,-19.0,-9999.0,0.32,-2.52,0.50,-2.01,4.59,6.60
18:15,0.0,24.50,76.71,1.70,6,28.4,3.0,63.1,2.2,-9999.0,5.8,-28.8,-9999.0,0.34,1.20,1.04,2.24,4.53,2.29
18:45,0.0,24.19,77.42,1.44,6,7.0,0.6,17.6,0.5,-9999.0,5.3,-24.6,-9999.0,0.28,2.00,1.82,3.82,3.82,0.00
19:15,0.0,23.91,77.96,1.19,6,0.0,0.0,0.6,0.0,-9999.0,4.8,-10.3,-9999.0,0.17,0.13,1.13,4.41,4.41,0.00
19:45,0.0,23.75,77.58,1.03,6,0.0,0.0,0.0,0.0,-9999.0,4.2,-13.1,-9999.0,0.13,1.61,2.10,4.37,4.37,0.00
20:15,0.0,23.76,77.19,0.98,6,0.0,0.0,0.0,0.0,-9999.0,3.5,-5.0,-9999.0,0.09,1.70,4.69,4.37,4.37,0.00
20:45,0.0,23.52,78.70,1.19,6,0.0,0.0,0.0,0.0,-9999.0,3.1,-3.1,-9999.0,0.10,0.64,-0.33,4.32,4.32,0.00
21:15,0.0,23.32,79.46,0.51,8,0.0,0.0,0.0,0.0,-9999.0,2.7,-2.0,-9999.0,0.03,-9999.00,3.56,4.29,4.29,0.00
21:45,0.0,23.35,78.63,0.66,8,0.0,0.0,0.0,0.0,-9999.0,2.1,-9999.0,-9999.0,-9999.00,-9999.00,3.51,4.29,4.29,0.00
22:15,0.0,23.08,80.07,0.79,8,0.0,0.0,0.0,0.0,-9999.0,1.7,-3.0,-9999.0,0.02,4.55,4.09,4.22,4.22,0.00
22:45,0.0,22.64,82.82,0.88,7,0.0,0.0,0.0,0.0,-9999.0,1.4,-9999.0,-9999.0,-9999.00,-9999.00,2.62,4.15,4.15,0.00
23:15,0.0,22.37,84.02,1.16,7,0.0,0.0,0.0,0.0,-9999.0,1.1,-4.5,-9999.0,0.09,1.70,2.31,4.09,4.09,0.00
23:45,0.0,22.09,86.26,1.08,8,0.0,0.0,0.0,0.0,-9999.0,1.0,-5.2,-9999.0,0.09,-9999.00,0.96,4.04,4.05,0.00
