00:15,0.0,10.42,44.99,4.06,15,0.0,0.0,0.0,-9999.0,-77.3,-10.5,-9999.0,-9999.0,0.86,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00
00:45,0.0,9.97,44.69,3.88,15,0.0,0.0,0.0,-9999.0,-79.2,-10.8,-9999.0,-9999.0,0.64,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00
01:15,0.0,9.40,44.20,4.13,15,0.0,0.0,0.0,-9999.0,-79.6,-11.3,-9999.0,-9999.0,0.86,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00
01:45,0.0,9.01,44.32,3.85,15,0.0,0.0,0.0,-9999.0,-72.7,-11.8,-9999.0,-9999.0,0.77,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00
02:15,0.0,8.73,43.88,3.87,15,0.0,0.0,0.0,-9999.0,-74.2,-11.9,-9999.0,-9999.0,0.80,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00
02:45,0.0,8.43,43.09,4.26,14,0.0,0.0,0.0,-9999.0,-78.6,-12.3,-9999.0,-9999.0,0.82,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00
03:15,0.0,8.18,42.34,3.79,14,0.0,0.0,0.0,-9999.0,-80.3,-12.8,-9999.0,-9999.0,0.69,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00
03:45,0.0,8.00,41.36,3.56,14,0.0,0.0,0.0,-9999.0,-84.6,-13.0,-9999.0,-9999.0,0.66,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00
04:15,0.0,7.79,40.38,2.89,15,0.0,0.0,0.0,-9999.0,-73.2,-13.3,-9999.0,-9999.0,0.61,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00
04:45,0.0,7.76,39.12,2.10,15,0.0,0.0,0.0,-9999.0,-64.9,-12.2,-9999.0,-9999.0,0.39,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00
05:15,0.0,7.72,37.55,2.12,0,0.0,0.0,0.0,-9999.0,-68.0,-12.2,-9999.0,-9999.0,0.44,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00
05:45,0.0,7.52,37.34,2.17,0,1.3,0.0,0.9,-9999.0,-53.8,-11.5,-9999.0,-9999.0,0.45,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00
06:15,0.0,7.28,36.97,1.93,0,11.5,0.9,30.4,-9999.0,-88.3,-12.2,-9999.0,-9999.0,0.36,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00
06:45,0.0,7.21,35.91,1.73,0,50.7,5.7,118.6,-9999.0,-67.0,-13.4,-9999.0,-9999.0,0.31,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00
07:15,0.0,7.80,35.13,2.03,0,172.2,18.3,343.7,-9999.0,38.9,-11.2,-9999.0,-9999.0,0.42,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00
07:45,0.0,8.28,33.71,1.67,15,141.6,10.6,299.7,-9999.0,51.7,-5.9,-9999.0,-9999.0,0.34,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00
