00:15,0.0,5.16,89.69,0.99,13.0,0.0,0.0,0.0,-9999.0,-58.3,-12.3,-9999.0,-9999.0,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00
00:45,0.0,4.95,89.97,1.23,14.0,0.0,0.0,0.0,-9999.0,-57.5,-12.4,-9999.0,-9999.0,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00
01:15,0.0,4.50,91.53,1.06,15.0,0.0,0.0,0.0,-9999.0,-56.1,-12.6,-9999.0,-9999.0,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00
01:45,0.0,4.45,90.61,1.33,14.0,0.0,0.0,0.0,-9999.0,-55.7,-12.9,-9999.0,-9999.0,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00
02:15,0.0,4.13,91.93,1.16,14.0,0.0,0.0,0.0,-9999.0,-53.0,-12.9,-9999.0,-9999.0,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00
02:45,0.0,4.12,91.17,1.48,13.0,0.0,0.0,0.0,-9999.0,-50.0,-12.9,-9999.0,-9999.0,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00
03:15,0.0,4.20,90.42,1.37,13.0,0.0,0.0,0.0,-9999.0,9.9,-12.1,-9999.0,-9999.0,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00
03:45,0.0,5.00,86.63,1.32,14.0,0.0,0.0,0.0,-9999.0,11.9,-9.9,-9999.0,-9999.0,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00
04:15,0.0,5.46,84.48,1.26,13.0,0.0,0.0,0.0,-9999.0,-7.5,-8.6,-9999.0,-9999.0,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00
04:45,0.0,5.44,84.05,1.09,13.0,0.0,0.0,0.0,-9999.0,-10.5,-8.3,-9999.0,-9999.0,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00
05:15,0.0,5.74,83.07,1.32,14.0,0.0,0.0,0.0,-9999.0,-12.3,-8.0,-9999.0,-9999.0,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00
05:45,0.0,5.77,85.28,1.06,12.0,0.0,0.0,0.0,-9999.0,-2.1,-7.8,-9999.0,-9999.0,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00
