01:00,1002.4,-9999.0,12.9,38.0,5.1,-9999.0
02:00,1002.8,-9999.0,13.2,35.0,5.0,-9999.0
03:00,1003.6,-9999.0,12.9,34.0,5.2,-9999.0
04:00,1004.5,-9999.0,11.7,39.0,3.4,-9999.0
05:00,1005.3,-9999.0,11.7,40.0,4.3,0.0
06:00,1006.4,-9999.0,11.6,42.0,4.2,0.15
07:00,1007.3,-9999.0,13.1,38.0,3.9,0.79
08:00,1007.0,-9999.0,15.2,35.0,5.7,1.58
09:00,1007.6,-9999.0,17.3,31.0,3.3,2.3
10:00,1007.5,-9999.0,17.9,29.0,5.2,2.85
11:00,1007.3,-9999.0,19.3,30.0,5.3,3.24
12:00,1006.9,-9999.0,20.4,28.0,4.4,3.44
13:00,1006.7,-9999.0,20.3,28.0,1.8,3.35
14:00,1006.7,-9999.0,19.6,23.0,1.0,3.03
15:00,1006.6,-9999.0,20.2,24.0,1.3,2.49
16:00,1007.1,-9999.0,19.6,28.0,4.3,1.78
17:00,1007.6,-9999.0,18.8,30.0,2.5,0.99
18:00,1008.4,-9999.0,17.4,38.0,3.9,0.31
19:00,1009.5,-9999.0,16.2,44.0,2.9,0.01
20:00,1010.4,-9999.0,15.4,56.0,4.3,-9999.0
21:00,1011.1,-9999.0,14.4,66.0,2.6,-9999.0
22:00,1011.3,-9999.0,13.9,71.0,1.2,-9999.0
23:00,1011.3,-9999.0,13.0,77.0,1.7,-9999.0
24:00,1011.3,-9999.0,12.9,76.0,1.6,-9999.0
