01:00,1014.8,-9999.0,20.2,67.0,1.4,-9999.0
02:00,1014.8,-9999.0,19.9,69.0,2.4,-9999.0
03:00,1014.8,-9999.0,19.6,74.0,2.7,-9999.0
04:00,1015.1,-9999.0,19.2,76.0,2.6,-9999.0
05:00,1015.9,-9999.0,18.6,76.0,2.8,-9999.0
06:00,1016.2,-9999.0,18.2,78.0,3.7,0.0
07:00,1016.9,-9999.0,18.7,74.0,3.2,0.22
08:00,1017.4,-9999.0,19.9,68.0,2.1,0.83
09:00,1017.5,-9999.0,21.5,66.0,2.7,1.03
10:00,1017.3,-9999.0,22.0,63.0,2.6,1.49
11:00,1017.3,-9999.0,23.4,57.0,4.1,1.89
12:00,1016.6,-9999.0,23.9,52.0,3.3,1.73
13:00,1016.3,-9999.0,23.9,52.0,3.6,1.68
14:00,1016.3,-9999.0,23.9,50.0,3.3,1.61
15:00,1016.4,-9999.0,23.7,50.0,4.3,1.32
16:00,1016.9,-9999.0,23.5,50.0,4.5,0.65
17:00,1017.1,-9999.0,22.3,58.0,3.6,0.16
18:00,1017.7,-9999.0,21.6,66.0,3.9,0.0
19:00,1018.1,-9999.0,20.9,70.0,3.0,-9999.0
20:00,1018.6,-9999.0,20.8,72.0,3.1,-9999.0
21:00,1019.0,-9999.0,20.4,73.0,2.5,-9999.0
22:00,1019.1,-9999.0,20.5,74.0,3.1,-9999.0
23:00,1019.1,-9999.0,20.2,74.0,2.0,-9999.0
24:00,1019.3,-9999.0,19.9,74.0,2.7,-9999.0
