01:00,1020.8,-9999.0,16.1,67.0,1.9,-9999.0
02:00,1020.7,-9999.0,16.1,65.0,0.9,-9999.0
03:00,1020.8,-9999.0,15.9,60.0,1.8,-9999.0
04:00,1021.1,-9999.0,15.5,62.0,2.1,-9999.0
05:00,1021.8,-9999.0,15.3,60.0,2.3,-9999.0
06:00,1021.8,-9999.0,15.4,60.0,2.0,0.01
07:00,1022.9,-9999.0,15.2,60.0,1.8,0.1
08:00,1023.4,-9999.0,15.8,59.0,2.5,0.4
09:00,1023.5,-9999.0,16.2,59.0,3.3,0.6
10:00,1023.7,-9999.0,16.5,59.0,3.5,0.81
11:00,1023.3,-9999.0,17.1,60.0,3.1,0.59
12:00,1022.8,-9999.0,16.9,59.0,4.7,0.71
13:00,1022.2,-9999.0,17.0,60.0,4.1,0.53
14:00,1022.4,-9999.0,16.7,59.0,3.6,0.43
15:00,1022.8,-9999.0,16.6,60.0,4.5,0.31
16:00,1023.0,-9999.0,16.0,61.0,3.6,0.16
17:00,1023.4,-9999.0,16.1,61.0,3.7,0.03
18:00,1023.7,-9999.0,15.7,60.0,3.6,0.01
19:00,1023.6,-9999.0,15.6,56.0,2.5,-9999.0
20:00,1023.3,-9999.0,15.6,56.0,3.6,-9999.0
21:00,1024.1,-9999.0,15.6,58.0,3.8,-9999.0
22:00,1024.2,0.0,15.2,59.0,4.3,-9999.0
23:00,1023.5,0.0,15.0,57.0,2.7,-9999.0
24:00,1023.4,-9999.0,15.0,57.0,4.7,-9999.0
