01:00,1003.8,-9999.0,28.2,71.0,2.3,-9999.0
02:00,1003.8,-9999.0,27.9,67.0,1.7,-9999.0
03:00,1003.6,-9999.0,27.5,68.0,1.8,-9999.0
04:00,1004.0,-9999.0,27.4,69.0,2.4,-9999.0
05:00,1004.3,-9999.0,27.6,67.0,1.0,0.01
06:00,1004.5,-9999.0,27.8,70.0,0.7,0.27
07:00,1004.5,-9999.0,28.5,67.0,1.0,0.54
08:00,1004.6,-9999.0,29.2,64.0,2.3,1.14
09:00,1004.2,-9999.0,30.5,61.0,0.8,1.6
10:00,1003.6,-9999.0,31.4,54.0,3.8,1.79
11:00,1003.0,-9999.0,32.1,56.0,2.0,2.65
12:00,1002.3,-9999.0,31.9,57.0,5.3,2.98
13:00,1001.7,-9999.0,30.7,59.0,5.2,2.7
14:00,1001.7,-9999.0,30.1,58.0,5.9,0.89
15:00,1001.1,0.0,29.6,61.0,4.1,0.98
16:00,1000.7,0.0,29.3,62.0,5.4,0.73
17:00,1000.3,0.0,27.1,72.0,5.8,0.55
18:00,1000.3,1.5,26.2,79.0,5.6,0.35
19:00,999.7,0.0,26.8,76.0,5.1,0.05
20:00,999.4,0.0,26.5,79.0,4.0,0.0
21:00,999.5,-9999.0,26.4,78.0,2.9,-9999.0
22:00,999.3,-9999.0,26.0,77.0,4.2,-9999.0
23:00,999.2,-9999.0,26.0,76.0,4.7,-9999.0
24:00,998.8,-9999.0,25.9,76.0,3.9,-9999.0
