01:00,1005.8,0.0,19.1,98.0,2.0,-9999.0
02:00,1005.4,0.5,18.3,92.0,1.5,-9999.0
03:00,1004.4,0.0,18.9,97.0,2.5,-9999.0
04:00,1004.4,0.0,18.2,93.0,1.9,0.0
05:00,1004.0,0.0,18.3,93.0,2.1,0.02
06:00,1004.3,0.0,19.1,94.0,1.8,0.13
07:00,1004.4,0.0,19.8,88.0,2.4,0.28
08:00,1004.1,0.0,20.8,84.0,2.1,0.69
09:00,1004.0,0.0,22.4,80.0,2.3,1.11
10:00,1003.7,-9999.0,23.7,68.0,3.3,2.12
11:00,1003.6,-9999.0,24.5,62.0,2.9,2.85
12:00,1003.3,-9999.0,25.1,58.0,3.7,2.29
13:00,1003.0,-9999.0,24.9,58.0,2.8,2.24
14:00,1003.6,0.0,22.6,72.0,3.6,0.36
15:00,1003.7,0.0,23.5,67.0,2.2,1.86
16:00,1003.7,-9999.0,24.1,64.0,3.3,1.9
17:00,1004.1,-9999.0,23.4,70.0,2.3,1.48
18:00,1004.6,-9999.0,22.1,79.0,2.4,0.67
19:00,1005.6,-9999.0,20.9,85.0,2.0,0.1
20:00,1006.9,-9999.0,21.7,51.0,3.9,0.0
21:00,1007.6,-9999.0,20.6,49.0,2.4,-9999.0
22:00,1007.8,-9999.0,20.7,46.0,6.1,-9999.0
23:00,1007.8,-9999.0,20.4,46.0,5.1,-9999.0
24:00,1008.0,-9999.0,20.3,44.0,4.5,-9999.0
