00:15,0.0,12.08,89.70,0.63,4,0.0,0.0,0.0,0.0,-41.6,-2.0,-1.4,-9999.0,-9999.00,0.36,-9999.00,2.53,2.53,0.00
00:45,0.0,11.96,89.77,0.81,0,0.0,0.0,0.0,0.0,-44.7,-3.3,-3.4,-9999.0,-9999.00,3.16,-9999.00,2.52,2.52,0.00
01:15,0.0,11.54,93.20,1.15,14,0.0,0.0,0.0,0.0,-33.1,-3.4,-0.3,-9999.0,0.05,-9999.00,-9999.00,2.48,2.48,0.00
01:45,0.0,11.49,93.52,1.22,14,0.0,0.0,0.0,0.0,-40.9,-3.7,-9.4,-9999.0,0.10,2.21,-9999.00,2.48,2.48,0.00
02:15,0.0,11.24,94.54,1.17,12,0.0,0.0,0.0,0.0,-39.7,-3.9,-4.0,-9999.0,0.12,2.24,-9999.00,2.45,2.45,0.00
02:45,0.0,10.94,94.78,0.90,10,0.0,0.0,0.0,0.0,-16.0,-3.1,-2.9,-9999.0,0.12,-0.70,-9999.00,2.43,2.43,0.00
03:15,0.0,11.04,93.98,0.28,15,0.0,0.0,0.0,0.0,-15.4,-2.2,-9999.0,-9999.0,-9999.00,-9999.00,-9999.00,2.44,2.44,0.00
03:45,0.0,11.10,93.85,0.52,10,0.0,0.0,0.0,0.0,-11.9,-1.8,-9999.0,-9999.0,-9999.00,-9999.00,-9999.00,2.44,2.44,0.00
04:15,0.0,11.01,93.33,0.81,10,0.0,0.0,0.0,0.0,-22.0,-1.8,-1.8,-9999.0,0.06,2.19,-9999.00,2.43,2.43,0.00
04:45,0.0,11.06,93.14,0.96,12,0.0,0.0,0.0,0.0,-20.3,-2.0,-3.6,-9999.0,0.07,2.09,-9999.00,2.44,2.44,0.00
05:15,0.0,11.17,92.90,0.74,14,0.0,0.0,0.1,0.0,-31.1,-2.6,0.8,-9999.0,0.11,0.28,-9999.00,2.45,2.45,0.00
05:45,0.0,10.95,93.61,1.02,-9999,4.9,0.2,10.5,0.3,-26.8,-3.1,-6.0,-9999.0,-9999.00,-9999.00,-9999.00,2.30,2.43,0.13
06:15,0.0,10.96,94.07,0.70,8,33.7,2.3,71.3,3.4,-9.7,-2.3,-2.2,-9999.0,-9999.00,-1.05,-9999.00,2.22,2.43,0.21
