00:15,0.0,5.88,33.00,3.03,14,0.0,0.0,0.0,0.0,-50.8,-5.7,-32.2,-9999.0,0.51,-9999.00,-9999.00,2.01,2.01,0.00
00:45,0.0,5.95,36.01,3.13,14,0.0,0.0,0.0,0.0,-41.8,-4.5,-26.9,-9999.0,0.55,-9999.00,-9999.00,2.01,2.01,0.00
01:15,0.0,5.98,35.31,2.53,15,0.0,0.0,0.0,0.0,-79.6,-4.2,-32.0,-9999.0,0.45,-9999.00,-9999.00,2.01,2.01,0.00
01:45,0.0,5.81,32.97,1.61,15,0.0,0.0,0.0,0.0,-78.6,-5.5,-24.2,-9999.0,0.27,-9999.00,-9999.00,2.00,2.00,0.00
02:15,0.0,5.32,34.42,1.66,1,0.0,0.0,0.0,0.0,-77.4,-6.0,-21.1,-9999.0,0.23,-9999.00,-9999.00,1.97,1.97,0.00
02:45,0.0,5.17,35.45,2.71,0,0.0,0.0,0.0,0.0,-87.3,-6.7,-50.6,-9999.0,0.37,-9999.00,-9999.00,1.95,1.95,0.00
03:15,0.0,4.94,35.00,1.89,1,0.0,0.0,0.0,0.0,-94.3,-7.3,-64.1,-9999.0,0.24,-9999.00,-9999.00,1.94,1.94,0.00
03:45,0.0,3.24,44.60,1.80,3,0.0,0.0,0.0,0.0,-98.0,-8.3,-29.7,-9999.0,0.27,0.11,-9999.00,3.17,3.17,0.00
04:15,0.0,2.68,48.34,1.96,3,0.0,0.0,0.0,0.0,-98.5,-9.5,-29.1,-9999.0,0.25,-9999.00,-9999.00,1.78,1.78,0.00
04:45,0.0,2.00,50.41,1.98,3,0.0,0.0,0.0,0.0,-97.5,-10.3,-21.1,-9999.0,0.23,-9999.00,-9999.00,1.73,1.74,0.00
05:15,0.0,1.69,51.90,2.00,3,0.0,0.0,0.0,0.0,-93.3,-10.8,-25.8,-9999.0,0.24,-9999.00,-9999.00,1.71,1.72,0.00
05:45,0.0,1.70,50.23,1.66,3,0.0,0.0,0.0,0.0,-71.3,-10.9,-22.1,-9999.0,0.17,-9999.00,-9999.00,1.72,1.72,0.00
06:15,0.0,1.44,50.58,1.45,1,0.0,0.0,0.9,0.0,-86.7,-10.8,-20.9,-9999.0,0.18,-1.51,-9999.00,1.70,1.70,0.00
06:45,0.0,1.20,51.13,1.40,13,16.7,2.5,28.1,2.0,-76.0,-11.2,-14.2,-9999.0,0.10,-9999.00,-9999.00,1.68,1.68,0.00
07:15,0.0,1.12,53.08,1.78,13,79.0,11.9,126.1,13.8,-45.7,-10.9,-8.4,-9999.0,0.18,2.55,-9999.00,1.68,1.68,0.00
07:45,0.0,1.97,51.28,1.40,14,169.1,18.4,282.1,28.5,21.6,-9.3,7.3,-9999.0,0.17,-1.90,-9999.00,1.73,1.73,0.00
08:15,0.0,3.26,43.40,1.37,15,264.6,23.1,474.5,38.9,104.3,-6.4,35.9,-9999.0,0.23,12.97,-9999.00,1.47,1.47,0.00
08:45,0.0,4.18,38.29,1.35,0,326.8,25.8,605.6,43.2,161.9,-2.4,87.0,-9999.0,0.26,-9999.00,-9999.00,1.88,1.88,0.00
09:15,0.0,4.77,37.31,1.00,15,435.3,34.5,791.5,52.8,256.1,0.5,139.1,-9999.0,0.28,-3.15,-9999.00,-3.41,-3.41,0.00
09:45,0.0,5.70,40.18,1.00,3,522.9,39.1,956.5,59.9,325.8,3.0,154.3,-9999.0,0.20,5.97,-9999.00,5.07,5.07,0.00
10:15,0.0,6.41,39.90,1.09,4,581.8,43.1,1060.4,63.4,373.5,5.1,153.8,-9999.0,0.20,-9999.00,-9999.00,2.05,2.05,0.00
10:45,0.0,7.30,33.08,1.34,3,622.6,45.9,1138.5,65.8,408.1,7.2,143.5,-9999.0,0.33,2.82,-9999.00,1.93,1.93,0.00
11:15,0.0,7.69,31.26,1.51,3,646.7,48.7,1187.0,66.7,431.0,10.5,200.9,-9999.0,0.15,-4.29,-9999.00,2.15,2.15,0.00
11:45,0.0,8.00,30.36,1.60,3,651.2,49.4,1192.5,66.7,436.6,14.2,217.6,-9999.0,-9999.00,-9999.00,-9999.00,2.17,2.17,0.00
12:15,0.0,8.65,28.99,1.51,5,632.2,48.4,1147.4,64.4,419.7,19.4,294.6,-9999.0,0.29,2.81,-9999.00,4.38,4.38,0.00
12:45,0.0,9.42,33.09,1.50,4,589.7,45.1,1053.8,60.0,387.0,22.0,247.3,-9999.0,0.33,21.36,-9999.00,26.42,26.42,0.00
13:15,0.0,-9999.00,-9999.00,-9999.00,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.00,-9999.00,-9999.00,2.43,2.43,0.00
13:45,0.0,-9999.00,-9999.00,-9999.00,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.00,-9999.00,-9999.00,2.44,2.44,0.00
14:15,0.0,10.50,33.64,2.16,6,404.4,32.4,676.7,42.1,233.8,12.9,116.8,-9999.0,0.47,7.59,-9999.00,4.81,4.81,0.00
14:45,0.0,10.77,34.68,2.06,5,329.7,27.8,541.8,35.0,174.2,9.1,169.0,-9999.0,0.53,-9999.00,-9999.00,2.39,2.39,0.00
15:15,0.0,10.72,35.42,2.67,-9999,262.9,22.1,428.7,29.5,117.0,7.2,82.8,-9999.0,0.51,0.64,-9999.00,-1.46,-1.46,0.00
15:45,0.0,10.59,33.16,2.44,6,187.2,18.0,296.7,22.3,49.0,5.3,59.4,-9999.0,0.54,-9999.00,-9999.00,2.38,2.38,0.00
16:15,0.0,10.37,31.87,1.66,6,99.7,10.8,155.8,12.3,-28.6,3.0,11.3,-9999.0,0.37,-3.10,-9999.00,1.74,1.74,0.00
16:45,0.0,10.24,31.52,1.75,7,49.1,5.7,77.5,5.3,-70.4,1.0,-20.5,-9999.0,0.34,0.86,-9999.00,2.11,2.11,0.00
17:15,0.0,9.61,34.20,2.20,8,5.2,0.6,11.2,0.6,-101.9,-1.3,-24.5,-9999.0,0.39,13.05,-9999.00,6.54,6.54,0.00
17:45,0.0,8.97,40.97,2.69,8,0.0,0.2,0.1,0.0,-103.4,-2.8,-54.9,-9999.0,0.47,-9999.00,-9999.00,2.24,2.24,0.00
18:15,0.0,8.51,47.71,2.45,7,0.0,0.0,0.0,0.0,-101.0,-3.5,-32.3,-9999.0,0.45,-0.40,-9999.00,0.80,0.80,0.00
18:45,0.0,8.01,53.24,1.90,-9999,0.0,0.0,0.0,0.0,-98.4,-4.0,-39.8,-9999.0,0.33,1.86,-9999.00,3.77,3.77,0.00
19:15,0.0,7.66,56.91,1.60,7,0.0,0.0,0.0,0.0,-96.7,-5.0,-32.5,-9999.0,0.25,1.49,-9999.00,3.92,3.92,0.00
19:45,0.0,7.64,58.67,1.62,6,0.0,0.0,0.0,0.0,-95.7,-5.9,-23.0,-9999.0,0.18,1.48,-9999.00,2.13,2.13,0.00
