01:00,1001.0,-9999.0,22.8,79.0,2.1,-9999.0
02:00,1000.4,-9999.0,22.7,79.0,0.6,-9999.0
03:00,1000.9,-9999.0,22.3,80.0,1.5,-9999.0
04:00,1001.1,-9999.0,22.1,82.0,1.0,0.0
05:00,1001.3,-9999.0,22.2,82.0,1.3,0.01
06:00,1001.5,-9999.0,23.2,79.0,0.8,0.27
07:00,1002.0,-9999.0,24.1,76.0,1.3,0.62
08:00,1002.2,-9999.0,25.9,71.0,1.8,1.1
09:00,1002.0,-9999.0,27.5,64.0,2.2,1.44
10:00,1001.9,-9999.0,28.8,55.0,0.8,2.38
11:00,1001.3,-9999.0,30.3,51.0,0.8,2.76
12:00,1000.9,-9999.0,30.3,55.0,2.7,2.36
13:00,1000.9,-9999.0,29.5,59.0,3.3,1.92
14:00,1000.5,-9999.0,29.3,55.0,2.4,1.5
15:00,1000.6,-9999.0,30.0,52.0,4.3,1.24
16:00,1000.3,-9999.0,29.0,58.0,4.2,0.8
17:00,1000.7,-9999.0,28.8,57.0,4.7,0.53
18:00,1000.9,-9999.0,27.3,61.0,5.1,0.26
19:00,1001.1,-9999.0,26.6,62.0,4.2,0.06
20:00,1001.6,-9999.0,26.4,63.0,3.2,0.0
21:00,1002.0,-9999.0,26.0,66.0,0.3,-9999.0
22:00,1002.1,-9999.0,25.1,73.0,0.8,-9999.0
23:00,1002.5,-9999.0,25.0,73.0,1.7,-9999.0
24:00,1002.7,-9999.0,25.2,72.0,1.4,-9999.0
