01:00,1010.2,0.0,24.6,100.0,2.0,-9999.0
02:00,1010.1,0.0,24.7,100.0,0.9,-9999.0
03:00,1010.0,0.0,24.5,100.0,1.7,-9999.0
04:00,1010.0,0.0,24.5,100.0,1.4,-9999.0
05:00,1009.9,0.0,24.0,100.0,2.0,0.0
06:00,1009.7,0.5,24.2,100.0,1.3,0.11
07:00,1009.2,0.0,25.3,96.0,1.9,0.58
08:00,1008.6,0.0,27.1,90.0,2.1,1.1
09:00,1008.1,0.0,28.5,81.0,2.5,1.76
10:00,1007.9,0.0,28.6,76.0,5.3,1.64
11:00,1007.6,0.0,28.8,75.0,4.8,1.27
12:00,1006.6,0.0,30.0,73.0,3.7,2.37
13:00,1005.9,0.0,30.6,70.0,3.2,1.55
14:00,1005.5,0.0,29.6,71.0,4.3,1.39
15:00,1005.2,0.0,28.8,81.0,2.4,0.81
16:00,1004.9,0.0,27.6,87.0,3.0,0.5
17:00,1004.7,0.0,27.8,81.0,4.5,0.24
18:00,1004.6,0.0,26.8,90.0,2.2,0.1
19:00,1004.7,0.0,26.4,90.0,3.7,0.01
20:00,1005.3,0.5,25.6,98.0,1.6,0.0
21:00,1005.5,0.5,25.6,99.0,2.0,-9999.0
22:00,1005.4,0.5,25.4,100.0,1.7,-9999.0
23:00,1005.5,0.0,25.3,100.0,0.4,-9999.0
24:00,1005.9,0.0,25.4,100.0,2.7,-9999.0
