01:00,999.5,0.0,13.6,84.0,5.0,-9999.0
02:00,999.6,0.0,13.1,85.0,4.2,-9999.0
03:00,1000.3,0.0,12.8,87.0,2.2,-9999.0
04:00,1000.4,0.5,12.5,88.0,3.3,-9999.0
05:00,1001.4,0.5,12.5,88.0,3.4,-9999.0
06:00,1002.2,0.5,12.3,88.0,4.3,0.0
07:00,1003.4,0.0,12.0,86.0,5.5,0.0
08:00,1004.3,0.0,12.0,85.0,4.5,0.02
09:00,1005.1,0.0,11.9,85.0,5.3,0.09
10:00,1006.2,0.5,11.9,86.0,3.9,0.14
11:00,1005.7,0.0,12.0,84.0,5.1,0.27
12:00,1005.1,0.0,11.9,82.0,5.6,0.24
13:00,1006.5,0.0,12.7,73.0,3.2,0.21
14:00,1006.6,0.0,12.3,80.0,3.1,0.17
15:00,1006.4,-9999.0,12.4,76.0,5.1,0.18
16:00,1007.7,-9999.0,12.7,73.0,4.2,0.04
17:00,1008.4,-9999.0,13.0,68.0,2.3,0.0
18:00,1009.5,-9999.0,12.7,69.0,2.9,-9999.0
19:00,1009.0,-9999.0,12.7,68.0,3.8,-9999.0
20:00,1009.7,-9999.0,12.9,67.0,3.5,-9999.0
21:00,1010.0,-9999.0,12.8,68.0,2.5,-9999.0
22:00,1010.4,-9999.0,12.7,68.0,1.3,-9999.0
23:00,1010.3,-9999.0,13.0,67.0,1.7,-9999.0
24:00,1010.5,-9999.0,12.9,67.0,1.4,-9999.0
